c,h,l,n,o,t,v,vw
2619.2606,2645.2614,2441.7034,2209,2566.9309,2021-04-13T05:00:00Z,462.32732,2582.0272346687
2823.1697,2879.5067,2492.3153,3734,2628.0554,2021-04-14T05:00:00Z,462.1721,2658.8920932659
3472.0277,4117.9583,2798.7295,15457,2827.7592,2021-04-15T05:00:00Z,1899.51047,3614.4610147652
3593.7043,3619.9639,3220.0,3513,3471.1322,2021-04-16T05:00:00Z,403.73492,3444.6512416864
2999.3612,3648.4533,2765.2911,2673,3596.5436,2021-04-17T05:00:00Z,349.4893,3338.6091489941
3556.3683,3769.7246,2896.8169,4610,3014.49,2021-04-18T05:00:00Z,626.31062,3358.9796855603
3418.3034,3880.0,3223.333,5485,3558.1176,2021-04-19T05:00:00Z,720.69506,3544.3063847043
3632.9412,3669.2141,3175.7631,3494,3414.8905,2021-04-20T05:00:00Z,401.17227,3473.5172842237
4370.2693,4529.233,3375.3663,12615,3628.159,2021-04-21T05:00:00Z,1825.16041,4166.1800222919
3416.3467,4995.0,3390.7132,18109,4355.9643,2021-04-22T05:00:00Z,3087.62659,4453.5127794096
3977.4655,4312.8406,3249.6841,8140,3448.735,2021-04-23T05:00:00Z,1457.28596,3893.7637237313
3840.0825,4185.1022,3600.0,4098,3983.8815,2021-04-24T05:00:00Z,757.87376,3920.1389925461
3967.706,4064.7751,3579.8068,3562,3842.6598,2021-04-25T05:00:00Z,608.69811,3855.2248626465
4212.7631,4276.8577,3850.1537,4195,3959.7191,2021-04-26T05:00:00Z,441.18,4062.7819578212
4406.3963,4660.8809,4200.9996,5786,4206.1262,2021-04-27T05:00:00Z,615.41263,4460.9101980768
4202.4713,4580.3078,4143.0767,3026,4410.2888,2021-04-28T05:00:00Z,384.56314,4343.4934722587
4198.4104,4380.7618,4074.3339,2020,4193.965,2021-04-29T05:00:00Z,307.1268,4214.0816653712
4462.0541,4478.2344,4189.0642,2591,4203.4604,2021-04-30T05:00:00Z,346.84601,4319.2116411291
4710.8181,4999.0,4426.2188,6119,4451.589,2021-05-01T05:00:00Z,715.22609,4767.4235042756
5574.2762,5581.9249,4607.3576,8477,4704.0526,2021-05-02T05:00:00Z,1071.7828,5120.0791659051
5706.8411,6434.0678,5259.2393,16145,5569.9999,2021-05-03T05:00:00Z,2176.29494,5770.8842265742
5201.9979,5979.2088,5105.2595,7149,5702.8562,2021-05-04T05:00:00Z,1200.28143,5514.0643085708
5264.4488,5520.1507,5120.0,4157,5200.0936,2021-05-05T05:00:00Z,632.07539,5351.8295832381
4981.6915,5335.2646,4870.0,3646,5265.8776,2021-05-06T05:00:00Z,612.67294,5118.964193589
5253.8509,5365.5,4928.9232,3283,4988.97,2021-05-07T05:00:00Z,377.4441,5162.4853120657
5523.5993,5862.4442,5144.7373,8278,5243.3535,2021-05-08T05:00:00Z,1330.62987,5625.5508002714
5404.6692,5528.5004,5043.6401,2714,5510.9452,2021-05-09T05:00:00Z,411.12282,5305.58383579
4886.0255,5455.3143,4700.0,3570,5406.0944,2021-05-10T05:00:00Z,494.94324,5053.8168833934
5659.0128,6131.8395,4773.2634,6965,4888.0,2021-05-11T05:00:00Z,788.8927,5578.0717161843
5113.4301,5887.1353,4600.0001,8793,5667.5113,2021-05-12T05:00:00Z,1261.98157,5436.4197208212
4815.8244,5305.5517,4448.996,4552,5181.5351,2021-05-13T05:00:00Z,726.28399,4742.6150575615
4952.4961,5365.8397,4803.7235,3965,4841.0148,2021-05-14T05:00:00Z,360.00909,5067.9548008363
4749.0,4983.3281,4574.3507,1622,4943.805,2021-05-15T05:00:00Z,167.72396,4764.8897770125
4367.0576,4919.0355,4201.9024,2617,4748.7829,2021-05-16T05:00:00Z,372.72983,4507.1271630106
4795.3056,4801.4776,4133.2285,2909,4373.669,2021-05-17T05:00:00Z,498.75856,4467.3129699684
4012.0181,5039.6424,3907.6731,4956,4781.2296,2021-05-18T05:00:00Z,597.74309,4643.4134135137
3556.3302,4311.146,2678.0,7423,4012.4715,2021-05-19T05:00:00Z,1178.63652,3616.5087498786
