c,h,l,n,o,t,v,vw
0.0185,0.0188,0.0172,289,0.0181,2021-01-01T06:00:00Z,4464954.3,0.0180062855
0.0192,0.0197,0.018,424,0.0188,2021-01-02T06:00:00Z,7747730.4,0.0188597462
0.0213,0.0215,0.0189,610,0.0192,2021-01-03T06:00:00Z,19586560.3,0.0201814317
0.024,0.0271,0.0196,2250,0.0215,2021-01-04T06:00:00Z,59186519.7,0.0236904355
0.0284,0.0292,0.0235,1451,0.024,2021-01-05T06:00:00Z,20483183.1,0.0260780866
0.0369,0.0397,0.026,3458,0.0285,2021-01-06T06:00:00Z,55652516.6,0.0339640397
0.031,0.0382,0.0273,1702,0.0373,2021-01-07T06:00:00Z,27328981.6,0.0329340236
0.0313,0.035,0.0282,1118,0.0309,2021-01-08T06:00:00Z,12822515.2,0.0320175033
0.0343,0.0362,0.0308,799,0.0315,2021-01-09T06:00:00Z,11122200.8,0.0336690904
0.0266,0.0346,0.0247,1280,0.0343,2021-01-10T06:00:00Z,19707445.6,0.0297549282
0.0276,0.0283,0.0227,793,0.0268,2021-01-11T06:00:00Z,13335954.2,0.0248576656
0.0254,0.0284,0.0247,396,0.0278,2021-01-12T06:00:00Z,6974885.6,0.0265148347
0.0298,0.0306,0.0254,681,0.0254,2021-01-13T06:00:00Z,15841286,0.0292120925
0.0326,0.034,0.0296,734,0.0298,2021-01-14T06:00:00Z,19944175.9,0.0315731032
0.0337,0.0355,0.029,1125,0.0326,2021-01-15T06:00:00Z,19347424,0.0329751499
0.0325,0.0364,0.032,1193,0.034,2021-01-16T06:00:00Z,14972224.1,0.034180494
0.0349,0.0352,0.0307,772,0.0325,2021-01-17T06:00:00Z,12777505.2,0.0334871205
0.0347,0.0378,0.0341,1094,0.0349,2021-01-18T06:00:00Z,20698953.9,0.0357866467
0.0322,0.0359,0.0312,809,0.0346,2021-01-19T06:00:00Z,11210052.8,0.033794121
0.0326,0.035,0.0304,771,0.0324,2021-01-20T06:00:00Z,7733908.7,0.0329700311
0.0298,0.0332,0.0263,896,0.0327,2021-01-21T06:00:00Z,10427016.5,0.0295684794
0.0322,0.0331,0.0293,504,0.0298,2021-01-22T06:00:00Z,4394213.2,0.0318769998
0.0349,0.0354,0.0307,741,0.0321,2021-01-23T06:00:00Z,11998952.6,0.0339858109
0.0345,0.0352,0.0322,528,0.0351,2021-01-24T06:00:00Z,10593332.4,0.0335287322
0.033,0.0369,0.0318,740,0.0346,2021-01-25T06:00:00Z,11554021.9,0.0337716254
0.0439,0.0482,0.0325,4657,0.033,2021-01-26T06:00:00Z,76355543.1,0.0420899657
0.0431,0.0463,0.0374,2330,0.0439,2021-01-27T06:00:00Z,31857586.2,0.041598042
0.0392,0.0444,0.0359,2078,0.0433,2021-01-28T06:00:00Z,27758226.3,0.0403885468
0.0411,0.047,0.0384,2953,0.0393,2021-01-29T06:00:00Z,41127629.9,0.0427179578
0.0393,0.0426,0.0389,1404,0.0413,2021-01-30T06:00:00Z,15706473.1,0.0405788637
0.038,0.0396,0.0361,793,0.0392,2021-01-31T06:00:00Z,10315274.5,0.0376174425
0.0408,0.0427,0.0363,1085,0.0379,2021-02-01T06:00:00Z,13977431.8,0.0393816437
0.0409,0.0423,0.0392,900,0.0408,2021-02-02T06:00:00Z,7508459.7,0.0406494064
0.0422,0.0445,0.0398,1000,0.041,2021-02-03T06:00:00Z,8114765.1,0.0424927573
0.0493,0.052,0.039,2409,0.0422,2021-02-04T06:00:00Z,34876463.4,0.0471779285
0.0492,0.0566,0.0466,3028,0.0495,2021-02-05T06:00:00Z,38402764.9,0.0514528221
0.0498,0.055,0.0471,2045,0.049,2021-02-06T06:00:00Z,22369555.4,0.0514482202
0.0746,0.0749,0.049,5790,0.0495,2021-02-07T06:00:00Z,71422883.8,0.0619195263
0.0727,0.0802,0.0683,6129,0.075,2021-02-08T06:00:00Z,57183444.6,0.0734739435
0.1153,0.1204,0.0719,11875,0.0722,2021-02-09T06:00:00Z,92931325.2,0.0993560413
0.1304,0.147,0.1042,18109,0.1156,2021-02-10T06:00:00Z,106316610.7,0.1230966441
0.1206,0.1389,0.1165,7623,0.1301,2021-02-11T06:00:00Z,39424588.9,0.1276283986
0.1236,0.1297,0.1136,5918,0.1206,2021-02-12T06:00:00Z,32334868.4,0.1228617519
0.1066,0.1241,0.105,5443,0.1237,2021-02-13T06:00:00Z,33141112.8,0.1131710358
0.0929,0.1119,0.081,6200,0.1066,2021-02-14T06:00:00Z,42653489,0.0980234088
0.1095,0.1198,0.0929,6576,0.0929,2021-02-15T06:00:00Z,56999012.6,0.1097803175
0.0975,0.1144,0.095,3364,0.1096,2021-02-16T06:00:00Z,27763718.8,0.1045778679
0.1283,0.1288,0.098,5326,0.0984,2021-02-17T06:00:00Z,44249540.8,0.1132938675
0.1227,0.135,0.118,6522,0.1281,2021-02-18T06:00:00Z,34717297.6,0.1264735947
0.1662,0.18,0.1189,15049,0.1227,2021-02-19T06:00:00Z,97662475.4,0.1542260997
0.1662,0.2,0.13,18203,0.1662,2021-02-20T06:00:00Z,91144211.4,0.1731590226
0.1562,0.181,0.1499,7101,0.1656,2021-02-21T06:00:00Z,33602747.8,0.1667091243
0.1309,0.1673,0.1199,9575,0.1562,2021-02-22T06:00:00Z,41647563.9,0.1437450054
0.1507,0.162,0.1,11201,0.1309,2021-02-23T06:00:00Z,52133358.2,0.1358338365
0.1761,0.1791,0.1434,11567,0.1506,2021-02-24T06:00:00Z,68656516.5,0.1633217929
0.1606,0.2221,0.1602,18669,0.1762,2021-02-25T06:00:00Z,117475712.8,0.1932221766
0.222,0.223,0.159,14615,0.1606,2021-02-26T06:00:00Z,78912528.3,0.1957102549
0.1807,0.2312,0.1736,13513,0.222,2021-02-27T06:00:00Z,62410908.5,0.2039818643
0.238,0.2494,0.174,16992,0.1803,2021-02-28T06:00:00Z,85981266.7,0.2236915602
0.2269,0.2535,0.2167,11511,0.2383,2021-03-01T06:00:00Z,56092127.9,0.2326395721
0.2291,0.238,0.2129,6815,0.2269,2021-03-02T06:00:00Z,32252648.1,0.2274904245
0.2237,0.2365,0.2172,7063,0.2291,2021-03-03T06:00:00Z,30609186,0.2254112176
0.1897,0.224,0.1838,6895,0.2235,2021-03-04T06:00:00Z,37185698.3,0.1992246751
0.226,0.2295,0.188,6292,0.1905,2021-03-05T06:00:00Z,30997400.2,0.2157460379
0.2163,0.2277,0.2055,3559,0.2266,2021-03-06T06:00:00Z,18944045.8,0.2163672802
0.2146,0.2228,0.2073,3732,0.2173,2021-03-07T06:00:00Z,14615715.2,0.2140422512
0.222,0.2287,0.205,4974,0.2145,2021-03-08T06:00:00Z,21869822.2,0.2184970551
0.3203,0.3286,0.2176,27896,0.2219,2021-03-09T06:00:00Z,89864863.8,0.2887839319
0.2882,0.3394,0.28,23250,0.3203,2021-03-10T06:00:00Z,65439966.3,0.3085223196
0.4615,0.54,0.2801,62179,0.2882,2021-03-11T06:00:00Z,191423950.6,0.416655689
0.4231,0.4842,0.4002,36678,0.4616,2021-03-12T06:00:00Z,101173262.2,0.4417841019
0.3898,0.46,0.3831,25618,0.4246,2021-03-13T06:00:00Z,72182194.7,0.4205678935
0.4089,0.431,0.3759,18837,0.3898,2021-03-14T06:00:00Z,64966194.2,0.3971293784
0.367,0.43,0.357,15357,0.4089,2021-03-15T05:00:00Z,46334756.2,0.3975989319
0.4066,0.4244,0.3448,17494,0.3682,2021-03-16T05:00:00Z,53024975,0.3840295476
0.4121,0.4374,0.3886,17671,0.4065,2021-03-17T05:00:00Z,47136315,0.4091004139
0.399,0.4209,0.376,8161,0.4122,2021-03-18T05:00:00Z,21926218.8,0.3986609636
0.4093,0.4233,0.3935,8590,0.399,2021-03-19T05:00:00Z,23586600.3,0.4098891595
0.3736,0.4161,0.3722,7005,0.4093,2021-03-20T05:00:00Z,20539787.6,0.3951961167
0.3813,0.4009,0.364,6714,0.373,2021-03-21T05:00:00Z,18823302.3,0.3808455674
0.346,0.3839,0.3221,7329,0.3813,2021-03-22T05:00:00Z,20303426.6,0.3591956686
0.3284,0.3533,0.3175,5858,0.3468,2021-03-23T05:00:00Z,17331867.6,0.3382085368
0.3226,0.3781,0.305,10890,0.3282,2021-03-24T05:00:00Z,30325639,0.3467112673
0.3248,0.3373,0.2985,6236,0.3222,2021-03-25T05:00:00Z,18385487.4,0.3121719607
0.3398,0.347,0.3167,6985,0.3251,2021-03-26T05:00:00Z,20647725.5,0.3320468884
0.3376,0.3568,0.3282,5721,0.3401,2021-03-27T05:00:00Z,17125666,0.3404466182
0.3408,0.3554,0.3293,5621,0.3377,2021-03-28T05:00:00Z,16890176.7,0.343170413
0.3823,0.425,0.337,18994,0.3404,2021-03-29T05:00:00Z,55877829.4,0.3861967256
0.3616,0.3813,0.3509,6372,0.3813,2021-03-30T05:00:00Z,17651373.5,0.3683293677
0.3763,0.3824,0.3374,7612,0.3616,2021-03-31T05:00:00Z,22744820.7,0.3621496631
0.3646,0.3775,0.3524,5679,0.3766,2021-04-01T05:00:00Z,16937934.5,0.3640288105
0.387,0.3988,0.3648,8727,0.3648,2021-04-02T05:00:00Z,22090473.3,0.3834494885
0.3573,0.3944,0.3441,5428,0.3868,2021-04-03T05:00:00Z,14566429.6,0.3670742058
0.3554,0.3739,0.3526,3247,0.3572,2021-04-04T05:00:00Z,7574175.8,0.3611795474
0.3792,0.38,0.3479,5492,0.3545,2021-04-05T05:00:00Z,12863999.6,0.364721059
0.3698,0.3899,0.3596,7192,0.3792,2021-04-06T05:00:00Z,17093637.6,0.3749416813
0.3478,0.375,0.31,7190,0.3698,2021-04-07T05:00:00Z,18432542,0.3413886961
0.3554,0.3606,0.34,4522,0.3495,2021-04-08T05:00:00Z,10615510.3,0.3527693541
0.3657,0.3835,0.3496,6701,0.3554,2021-04-09T05:00:00Z,15696979,0.3693498264
0.3599,0.3753,0.3476,4594,0.3656,2021-04-10T05:00:00Z,10241556,0.3599144774
0.3604,0.373,0.3529,4069,0.3598,2021-04-11T05:00:00Z,7446918.3,0.3622333643
0.3685,0.3692,0.3501,4276,0.3603,2021-04-12T05:00:00Z,9234411.5,0.3570243496
0.416,0.4492,0.3583,21414,0.368,2021-04-13T05:00:00Z,49018594.7,0.4078658292
0.412,0.4377,0.3701,10475,0.4165,2021-04-14T05:00:00Z,22100086,0.4045576576
0.4275,0.4677,0.4017,12776,0.4122,2021-04-15T05:00:00Z,25264996.8,0.4394015408
0.4287,0.4422,0.4073,10305,0.4274,2021-04-16T05:00:00Z,21102779.7,0.4258648328
0.3326,0.4347,0.328,8996,0.4276,2021-04-17T05:00:00Z,20450631.5,0.3890204211
0.3795,0.3809,0.3213,10366,0.3316,2021-04-18T05:00:00Z,23065760.6,0.3538793577
0.3207,0.387,0.301,8858,0.3788,2021-04-19T05:00:00Z,23264886,0.3351963765
0.3425,0.3537,0.2975,8554,0.3211,2021-04-20T05:00:00Z,23874335.7,0.3366889596
0.4028,0.405,0.328,13012,0.3419,2021-04-21T05:00:00Z,33252733.1,0.3716762518
0.3174,0.4214,0.2926,19886,0.4027,2021-04-22T05:00:00Z,58141445.2,0.380814214
0.3843,0.3908,0.302,11536,0.3179,2021-04-23T05:00:00Z,22247042.3,0.3520194828
0.3559,0.3855,0.3382,6767,0.3855,2021-04-24T05:00:00Z,16397445.8,0.362021883
0.4737,0.5,0.3455,21278,0.3575,2021-04-25T05:00:00Z,59771378.7,0.4211089728
0.5776,0.5987,0.4642,45221,0.4734,2021-04-26T05:00:00Z,125569373.3,0.5320237089
0.7466,0.8983,0.5564,80840,0.5775,2021-04-27T05:00:00Z,164263691.8,0.7246898701
0.7718,0.885,0.6742,70661,0.7466,2021-04-28T05:00:00Z,141224704.9,0.782933865
0.896,0.9475,0.7674,71026,0.7708,2021-04-29T05:00:00Z,113340793.8,0.8721930323
0.8052,0.9146,0.7828,41210,0.896,2021-04-30T05:00:00Z,55551497.5,0.8380667503
0.7715,0.8409,0.7404,24580,0.8061,2021-05-01T05:00:00Z,31194585,0.7982872643
0.8249,0.829,0.7484,20590,0.7711,2021-05-02T05:00:00Z,23628744.6,0.8028199355
0.783,0.8698,0.7502,23827,0.8248,2021-05-03T05:00:00Z,32445463.1,0.8074651565
0.7128,0.7992,0.6844,22195,0.782,2021-05-04T05:00:00Z,26599543.7,0.7379466316
0.7867,0.837,0.7116,26956,0.714,2021-05-05T05:00:00Z,34641010.5,0.7943042555
0.7545,0.8088,0.7268,19048,0.787,2021-05-06T05:00:00Z,22296878.4,0.7707594444
0.7539,0.7983,0.7323,12773,0.7542,2021-05-07T05:00:00Z,14123807.3,0.7640867521
0.8616,0.8906,0.7465,34500,0.7526,2021-05-08T05:00:00Z,49857321.1,0.8280759088
0.9595,1.0602,0.853,76272,0.862,2021-05-09T05:00:00Z,94120826.9,0.9670598445
0.8344,0.966,0.7839,35623,0.9581,2021-05-10T05:00:00Z,37415862.4,0.8916722793
1.1139,1.18,0.8143,64548,0.8336,2021-05-11T05:00:00Z,72283913.3,1.0224838754
1.1481,1.23,0.95,96270,1.1149,2021-05-12T05:00:00Z,90009261.6,1.1383227065
1.1185,1.1827,0.9902,55288,1.1481,2021-05-13T05:00:00Z,52897687.5,1.0848436191
1.7115,1.7998,1.1047,119158,1.1184,2021-05-14T05:00:00Z,100231896.3,1.4868017835
1.5912,1.8907,1.5236,99816,1.7135,2021-05-15T05:00:00Z,77129351.2,1.7195568315
1.6619,1.835,1.4653,74510,1.5909,2021-05-16T05:00:00Z,55991674.2,1.6403899069
2.0487,2.15,1.5394,96452,1.6619,2021-05-17T05:00:00Z,72848686.5,1.786899218
1.964,2.7877,1.8,178513,2.0404,2021-05-18T05:00:00Z,116669777.7,2.297065593
1.7541,2.65,1,260283,1.964,2021-05-19T05:00:00Z,186075930.7,1.9248310122
1.795,2.2058,1.73,114572,1.7529,2021-05-20T05:00:00Z,76233123.8,1.9327024212
1.3342,1.8281,1.1667,95151,1.7982,2021-05-21T05:00:00Z,83680622.5,1.5203762512
1.1563,1.4372,1.1233,58163,1.3359,2021-05-22T05:00:00Z,62827947.9,1.2715917403
1.2975,1.45,0.74,111332,1.1566,2021-05-23T05:00:00Z,138357325,1.0374838287
1.6718,1.988,1.281,188282,1.2973,2021-05-24T05:00:00Z,161867193.1,1.6445965088
2.3419,2.3523,1.5123,161967,1.6723,2021-05-25T05:00:00Z,135254746.2,1.8838154553
2.0306,2.4404,1.8509,151578,2.3392,2021-05-26T05:00:00Z,124603132.2,2.1778034378
1.9247,2.2678,1.9021,95901,2.029,2021-05-27T05:00:00Z,75809316.1,2.0840891117
1.7599,2.03,1.6634,105888,1.9246,2021-05-28T05:00:00Z,89818229.3,1.8526808487
1.7415,1.8683,1.515,85899,1.7617,2021-05-29T05:00:00Z,72517881.7,1.6712927393
1.8426,1.9702,1.7408,83775,1.7428,2021-05-30T05:00:00Z,70475943.7,1.8620065258
1.8917,1.987,1.7874,64204,1.8369,2021-05-31T05:00:00Z,49963816.9,1.8778401802
1.795,1.9489,1.75,45609,1.8898,2021-06-01T05:00:00Z,35344139.3,1.8312263315
1.8263,1.89,1.762,37545,1.7947,2021-06-02T05:00:00Z,30762539.7,1.8186839362
1.6727,1.8833,1.5931,46125,1.8274,2021-06-03T05:00:00Z,41309728.6,1.7548878692
1.672,1.6977,1.5515,54397,1.6725,2021-06-04T05:00:00Z,49210016.8,1.6309942961
1.5534,1.6961,1.4453,44305,1.6728,2021-06-05T05:00:00Z,41363052.5,1.5612340383
1.6828,1.7282,1.5225,40979,1.5546,2021-06-06T05:00:00Z,36833378.6,1.6143885683
1.4437,1.7222,1.36,60142,1.6834,2021-06-07T05:00:00Z,60563659.7,1.5435808245
1.4081,1.5184,1.277,70923,1.4438,2021-06-08T05:00:00Z,75044466.2,1.4098148522
1.4514,1.5362,1.3998,47842,1.4073,2021-06-09T05:00:00Z,50910702.3,1.4655507206
1.3687,1.4613,1.3218,37462,1.4499,2021-06-10T05:00:00Z,39241554.2,1.3947004042
1.1933,1.3833,1.1587,44201,1.3691,2021-06-11T05:00:00Z,38968793.7,1.2819151303
1.3619,1.4251,1.1859,42805,1.1932,2021-06-12T05:00:00Z,38746138.1,1.3310561605
1.4547,1.495,1.3122,37175,1.3619,2021-06-13T05:00:00Z,32397305.3,1.4141998196
1.6535,1.6619,1.4332,46935,1.4539,2021-06-14T05:00:00Z,39446748.1,1.5412454695
1.6286,1.7096,1.5625,56486,1.6541,2021-06-15T05:00:00Z,43335341.4,1.6451794561
1.521,1.6381,1.4459,35454,1.6315,2021-06-16T05:00:00Z,29677859.3,1.5223564297
1.4755,1.5575,1.457,28006,1.5219,2021-06-17T05:00:00Z,21117704.9,1.5018410701
1.3727,1.4913,1.3033,44323,1.4782,2021-06-18T05:00:00Z,36572246.6,1.3768907098
1.3832,1.4278,1.3332,29471,1.374,2021-06-19T05:00:00Z,22382217.5,1.3841047083
1.3458,1.4367,1.28,34966,1.3831,2021-06-20T05:00:00Z,30117659.1,1.3563721856
1.1544,1.3714,1.0257,71081,1.3452,2021-06-21T05:00:00Z,64029774.1,1.2118571072
1.1868,1.2205,0.9253,91327,1.1515,2021-06-22T05:00:00Z,101819472.8,1.0925714753
1.1644,1.25,1.1096,42874,1.1871,2021-06-23T05:00:00Z,37459783.6,1.1770496445
1.1997,1.24,1.155,31133,1.1639,2021-06-24T05:00:00Z,26133520.4,1.2033890188
1.0914,1.2047,1.0301,54679,1.1992,2021-06-25T05:00:00Z,42377808,1.0941568257
1.0889,1.1112,1.0059,37637,1.0923,2021-06-26T05:00:00Z,29688187.4,1.0549411762
1.0906,1.1192,1.0335,20707,1.0895,2021-06-27T05:00:00Z,17811681.4,1.0753276798
1.1352,1.1664,1.0912,27042,1.0915,2021-06-28T05:00:00Z,21716222.3,1.1275773465
1.1085,1.2499,1.1073,37778,1.1352,2021-06-29T05:00:00Z,29882993.5,1.1884767522
